driver_id,age_first,grade_last,income_mean,income_max,income_min,income_last,quarterly_rating_mean,quarterly_rating_last,total_business_value_mean,total_business_value_sum,dateofjoining_first,lastworkingdate_last,target_max,tenure_months,income_increase,rating_increse,business_std,gender_first_1.0,city_first_C10,city_first_C11,city_first_C12,city_first_C13,city_first_C14,city_first_C15,city_first_C16,city_first_C17,city_first_C18,city_first_C19,city_first_C2,city_first_C20,city_first_C21,city_first_C22,city_first_C23,city_first_C24,city_first_C25,city_first_C26,city_first_C27,city_first_C28,city_first_C29,city_first_C3,city_first_C4,city_first_C5,city_first_C6,city_first_C7,city_first_C8,city_first_C9,education_level_first_1,education_level_first_2,joining_designation_first_2,joining_designation_first_3,joining_designation_first_4,joining_designation_first_5
83,0.15297298092414383,3,1.9767426852863217,1.967182565853772,1.9791304207015221,1.967207789304754,-0.7870791861459044,-0.528575889307677,-0.5274704599278718,-0.42045571295217565,2019-08-29,2020-06-07,1,-0.2715232612341927,0,0,-0.28914550586906523,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
84,1.3533499456429354,1,-1.1763799598651135,-1.1765196938258458,-1.176480622609133,-1.1764220085918986,1.158714237328981,0.706496919761586,0.5942829454463541,0.4494453678884995,2019-07-04,2020-09-04,1,-0.016030593269834307,0,0,0.8498648477629447,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85,-1.5618512543884155,1,-0.3436790395866364,-0.3463065815188799,-0.3431225469737631,-0.346228032550835,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-09-28,,0,-0.6045447387877357,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
86,0.3244554044553998,1,-0.3436436942442926,-0.34627134177558405,-0.34308717373739334,-0.34619279361980904,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2018-05-28,2019-01-27,1,-0.34024197882460633,0,0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
87,0.4959378279866557,3,2.1245569069682517,2.114555172317023,2.127061295199893,2.1145769988554024,2.3400888158673046,3.1766425379001118,4.3155596897587065,3.4456760943771036,2019-08-31,,0,0.08969051071541743,0,1,4.765390996806837,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
88,2.039279639767959,2,0.10835254364870647,0.10437449549176513,0.10926577295920296,0.1044426563404236,0.6027732591932994,-0.528575889307677,0.5103563452702368,-0.14661290153568415,2018-01-06,2019-06-03,1,0.13374097070927235,0,0,0.30670325954648786,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
89,-1.0474039837946478,2,-0.00902933827517919,-0.012656691993757761,-0.008208745024797374,-0.012585833596856071,0.6027732591932994,-0.528575889307677,0.21508739411293268,0.16927721458749223,2019-05-30,2020-07-29,1,-0.0195546300693427,0,0,0.5894373071133947,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
90,-0.18999186613836805,2,-1.054155766040122,-1.0546606615087912,-1.0541599712424745,-1.0545657851040595,-0.7870791861459044,-0.528575889307677,-0.4524319855027178,-0.4430700156425546,2019-11-11,2020-03-10,1,-0.5587322603941266,0,0,-0.38885070505909863,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
91,-0.36147428966962397,2,-1.2901566168699277,-1.2899564274951918,-1.2903470704834172,-1.2898561275645282,-0.7870791861459044,-0.528575889307677,-0.605338895793633,-0.4807283747069169,2019-08-03,2019-12-15,1,-0.5340640027975678,0,0,-0.5343811015490832,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
93,-0.5329567132008799,2,-0.6964962468628263,-0.6980696990980697,-0.6962181924167897,-0.6979830420521677,0.6027732591932994,0.706496919761586,0.6629376913388177,-0.36893683341737754,2018-07-14,2019-02-03,1,-0.4107227148147742,0,0,0.7493538261354558,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
95,-0.8759215602633919,3,0.05802077615108131,0.054193101038472566,0.05889428436865299,0.054262418559428045,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-01-30,2020-03-09,1,-0.7014557507742165,0,0,-0.6828602175335401,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
96,0.15297298092414383,3,0.2021944275715961,0.1979360139422509,0.20318171552093764,0.19800201821440058,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-07-17,2020-11-27,1,-0.535826021197322,0,0,-0.6828602175335401,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
97,1.1818675221116794,3,0.761287052766424,0.7553582733960301,0.7627155684179318,0.7554114291833527,-0.7870791861459044,-0.528575889307677,-0.43476994104006095,-0.46429037604653295,2020-10-03,,0,-0.6133548307865067,0,0,-0.3474102171775565,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
98,-1.5618512543884155,3,-0.008216395401270919,0.15638835659644196,-0.043581981394565615,0.15645531853477013,1.9926257045325033,0.706496919761586,2.108335524018699,1.8442007872894617,2019-08-15,2020-12-25,1,0.1073106947129594,1,0,1.9129345827894588,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
99,-0.7044391367321359,2,-0.7480651013424858,-0.7494844845667171,-0.7478277442802815,-0.7493966424190726,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-03-24,2020-07-29,1,-0.5463981315958473,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
101,-0.018509442607112108,1,-0.71706723610694,-0.7185792296962553,-0.7168054159839948,-0.718492099909288,0.04683228105761798,-0.528575889307677,0.08873139563978878,-0.30979072250416123,2017-12-03,2019-05-03,1,0.1390270259085349,0,0,-0.17274011169555256,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102,-1.9048161014509275,1,-0.599543972813679,-0.601407083237549,-0.5991894050545155,-0.6013226542479044,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2019-01-05,2019-03-21,1,-0.6380230883830654,0,0,-0.6828602175335401,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103,-1.2188864073259038,2,0.3421619832531942,0.3374853973938229,0.3432597315452199,0.3375481850772815,-0.7870791861459044,-0.528575889307677,-0.5429384685094919,-0.44298892151583,2019-11-30,2020-07-04,1,-0.3878164756179696,0,0,-0.4252917147645782,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
104,-0.5329567132008799,2,0.038863600600721165,0.035093160172121045,0.0397219902562386,0.03516291794334687,0.04683228105761798,0.706496919761586,-0.13709596762073165,-0.3654081430382818,2020-08-16,,0,-0.5287779475983053,0,1,-0.11304536195500929,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
105,0.8389026750491676,1,0.30745285707154535,0.30287996947729673,0.30852321343010747,0.3029435548097691,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2018-09-18,2019-01-06,1,-0.5763524443916686,0,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
106,-0.018509442607112108,3,-0.05519035537623149,-0.05867979673813984,-0.0544061917237147,-0.05860787751678599,0.6027732591932994,0.706496919761586,0.5584827466560325,-0.008970963552824904,2016-05-27,2019-08-02,1,1.2772909121497453,0,0,0.23862352138939755,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107,0.15297298092414383,3,1.5166523639965839,1.5084668273716728,1.5186770028762488,1.5085026241395718,0.2553101478584984,-0.528575889307677,0.14839975323126822,-0.004525032848479717,2019-12-12,2020-11-27,1,-0.1517060100509074,0,0,-0.020785679909074276,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
108,0.6674202515179116,3,2.192349273583733,2.1821449999584663,2.1949071625571084,2.182165268563232,-0.7870791861459044,-0.528575889307677,-0.37382861992321414,-0.40792447864007625,2020-01-09,2020-06-02,1,-0.5146818004002718,0,0,-0.09708041833312676,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
109,0.3244554044553998,1,-0.8944301639883185,-0.8954122615548382,-0.8943083160874918,-0.8953210557976559,0.13948911074689824,0.706496919761586,-0.21774690226142926,-0.2913713970719123,2020-04-14,,0,-0.310287666028785,0,1,-0.41518317084107464,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
110,-0.18999186613836805,1,-0.9391066767109297,-0.9399552970807945,-0.9390200868588789,-0.9398630646144945,-0.7870791861459044,-0.528575889307677,-0.6009597232813728,-0.4750506899696203,2019-09-19,2020-02-17,1,-0.5041096900017465,0,0,-0.571929075969616,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
111,3.068174180955495,3,0.513798965674871,0.5086095908384779,0.5150321673568145,0.5086684341394405,-0.7870791861459044,-0.528575889307677,-0.1584383462839264,-0.26507936614791683,2016-12-13,2019-09-17,1,1.0059400785875994,0,0,-0.2862990304670441,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
112,1.8677972162367034,1,-0.3098535469635836,-0.31258214718475,-0.3092703597678949,-0.3125043755589721,1.818894148865103,1.9415697288308489,0.5220356836449118,0.9352923356276954,2018-06-30,,0,0.8420723674104591,0,1,-0.029747634783778516,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
113,1.5248323691741914,1,-0.42670524875231164,-0.4290847385208351,-0.4262142792063487,-0.42900428153086206,0.04683228105761798,-0.528575889307677,-0.39601074168684064,-0.4291744274416433,2019-06-23,2019-10-17,1,-0.5657803339931434,0,0,0.11837058324369766,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114,-0.18999186613836805,3,1.0682613510226562,1.0614154439205006,1.0699321262893688,1.0614615451439893,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-09-28,,0,-0.6045447387877357,0,0,-0.6828602175335401,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
115,1.8677972162367034,3,-0.971306283586166,-0.9720587032233152,-0.9712451051917378,-0.9719657307791624,0.7765048148606999,0.706496919761586,0.4806421209459378,0.8863586053488869,2015-07-23,,0,2.732718110346711,0,0,0.15643600001023977,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
116,-2.0762985249821835,1,-1.51120638788829,-1.510345782067447,-1.5115712907399477,-1.5102404022010074,-0.3237950376995033,-0.528575889307677,-0.41820992034594245,-0.3802385054296802,2018-12-04,2019-09-23,1,-0.25390307723665073,0,0,-0.5448247337637868,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
